Commodity_Code,Commodity_Description,Country_Code,Country_Name,Market_Year,Calendar_Year,Month,Attribute_ID,Attribute_Description,Unit_ID,Unit_Description,Value
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2023,2025,4,7,Crush,8,(1000 MT),225.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2023,2025,4,125,Domestic Consumption,8,(1000 MT),248.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2023,2025,4,176,Ending Stocks,8,(1000 MT),9.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2023,2025,4,88,Exports,8,(1000 MT),36.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2023,2025,4,161,Feed Waste Dom. Cons.,8,(1000 MT),23.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2023,2025,4,149,Food Use Dom. Cons.,8,(1000 MT),0.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2023,2025,4,57,Imports,8,(1000 MT),77.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2023,2025,4,28,Production,8,(1000 MT),204.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2023,2025,4,178,Total Distribution,8,(1000 MT),293.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2023,2025,4,86,Total Supply,8,(1000 MT),293.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2023,2025,4,184,Yield,26,(MT/HA),2.04
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2024,2025,11,4,Area Harvested,4,(1000 HA),99.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2024,2025,11,20,Beginning Stocks,8,(1000 MT),9.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2024,2025,11,7,Crush,8,(1000 MT),200.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2024,2025,11,125,Domestic Consumption,8,(1000 MT),224.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2024,2025,11,176,Ending Stocks,8,(1000 MT),9.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2024,2025,11,88,Exports,8,(1000 MT),39.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2024,2025,11,161,Feed Waste Dom. Cons.,8,(1000 MT),24.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2024,2025,11,149,Food Use Dom. Cons.,8,(1000 MT),0.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2024,2025,11,57,Imports,8,(1000 MT),55.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2024,2025,11,28,Production,8,(1000 MT),208.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2024,2025,11,178,Total Distribution,8,(1000 MT),272.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2024,2025,11,86,Total Supply,8,(1000 MT),272.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2024,2025,11,184,Yield,26,(MT/HA),2.1
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2025,2026,3,4,Area Harvested,4,(1000 HA),106.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2025,2026,3,20,Beginning Stocks,8,(1000 MT),9.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2025,2026,3,7,Crush,8,(1000 MT),225.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2025,2026,3,125,Domestic Consumption,8,(1000 MT),245.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2025,2026,3,176,Ending Stocks,8,(1000 MT),12.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2025,2026,3,88,Exports,8,(1000 MT),35.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2025,2026,3,161,Feed Waste Dom. Cons.,8,(1000 MT),20.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2025,2026,3,149,Food Use Dom. Cons.,8,(1000 MT),0.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2025,2026,3,57,Imports,8,(1000 MT),70.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2025,2026,3,28,Production,8,(1000 MT),213.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2025,2026,3,178,Total Distribution,8,(1000 MT),292.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2025,2026,3,86,Total Supply,8,(1000 MT),292.0
2222000,"Oilseed, Soybean",KZ,Kazakhstan,2025,2026,3,184,Yield,26,(MT/HA),2.01
2222000,"Oilseed, Soybean",KN,"Korea, North",2022,2024,4,4,Area Harvested,4,(1000 HA),156.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2022,2024,4,20,Beginning Stocks,8,(1000 MT),18.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2022,2024,4,7,Crush,8,(1000 MT),120.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2022,2024,4,125,Domestic Consumption,8,(1000 MT),195.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2022,2024,4,176,Ending Stocks,8,(1000 MT),8.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2022,2024,4,88,Exports,8,(1000 MT),0.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2022,2024,4,161,Feed Waste Dom. Cons.,8,(1000 MT),25.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2022,2024,4,149,Food Use Dom. Cons.,8,(1000 MT),50.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2022,2024,4,57,Imports,8,(1000 MT),5.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2022,2024,4,28,Production,8,(1000 MT),180.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2022,2024,4,178,Total Distribution,8,(1000 MT),203.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2022,2024,4,86,Total Supply,8,(1000 MT),203.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2022,2024,4,184,Yield,26,(MT/HA),1.15
2222000,"Oilseed, Soybean",KN,"Korea, North",2023,2024,4,4,Area Harvested,4,(1000 HA),156.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2023,2024,4,20,Beginning Stocks,8,(1000 MT),8.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2023,2024,4,7,Crush,8,(1000 MT),110.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2023,2024,4,125,Domestic Consumption,8,(1000 MT),185.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2023,2024,4,176,Ending Stocks,8,(1000 MT),8.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2023,2024,4,88,Exports,8,(1000 MT),0.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2023,2024,4,161,Feed Waste Dom. Cons.,8,(1000 MT),25.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2023,2024,4,149,Food Use Dom. Cons.,8,(1000 MT),50.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2023,2024,4,57,Imports,8,(1000 MT),5.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2023,2024,4,28,Production,8,(1000 MT),180.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2023,2024,4,178,Total Distribution,8,(1000 MT),193.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2023,2024,4,86,Total Supply,8,(1000 MT),193.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2023,2024,4,184,Yield,26,(MT/HA),1.15
2222000,"Oilseed, Soybean",KN,"Korea, North",2024,2025,4,4,Area Harvested,4,(1000 HA),156.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2024,2025,4,20,Beginning Stocks,8,(1000 MT),8.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2024,2025,4,7,Crush,8,(1000 MT),110.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2024,2025,4,125,Domestic Consumption,8,(1000 MT),185.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2024,2025,4,176,Ending Stocks,8,(1000 MT),8.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2024,2025,4,88,Exports,8,(1000 MT),0.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2024,2025,4,161,Feed Waste Dom. Cons.,8,(1000 MT),25.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2024,2025,4,149,Food Use Dom. Cons.,8,(1000 MT),50.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2024,2025,4,57,Imports,8,(1000 MT),5.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2024,2025,4,28,Production,8,(1000 MT),180.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2024,2025,4,178,Total Distribution,8,(1000 MT),193.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2024,2025,4,86,Total Supply,8,(1000 MT),193.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2024,2025,4,184,Yield,26,(MT/HA),1.15
2222000,"Oilseed, Soybean",KN,"Korea, North",2025,2026,3,4,Area Harvested,4,(1000 HA),156.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2025,2026,3,20,Beginning Stocks,8,(1000 MT),8.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2025,2026,3,7,Crush,8,(1000 MT),110.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2025,2026,3,125,Domestic Consumption,8,(1000 MT),185.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2025,2026,3,176,Ending Stocks,8,(1000 MT),8.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2025,2026,3,88,Exports,8,(1000 MT),0.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2025,2026,3,161,Feed Waste Dom. Cons.,8,(1000 MT),25.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2025,2026,3,149,Food Use Dom. Cons.,8,(1000 MT),50.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2025,2026,3,57,Imports,8,(1000 MT),5.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2025,2026,3,28,Production,8,(1000 MT),180.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2025,2026,3,178,Total Distribution,8,(1000 MT),193.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2025,2026,3,86,Total Supply,8,(1000 MT),193.0
2222000,"Oilseed, Soybean",KN,"Korea, North",2025,2026,3,184,Yield,26,(MT/HA),1.15
2222000,"Oilseed, Soybean",KS,"Korea, South",2022,2025,4,4,Area Harvested,4,(1000 HA),64.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2022,2025,4,20,Beginning Stocks,8,(1000 MT),75.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2022,2025,4,7,Crush,8,(1000 MT),991.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2022,2025,4,125,Domestic Consumption,8,(1000 MT),1391.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2022,2025,4,176,Ending Stocks,8,(1000 MT),151.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2022,2025,4,88,Exports,8,(1000 MT),0.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2022,2025,4,161,Feed Waste Dom. Cons.,8,(1000 MT),60.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2022,2025,4,149,Food Use Dom. Cons.,8,(1000 MT),340.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2022,2025,4,57,Imports,8,(1000 MT),1337.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2022,2025,4,28,Production,8,(1000 MT),130.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2022,2025,4,178,Total Distribution,8,(1000 MT),1542.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2022,2025,4,86,Total Supply,8,(1000 MT),1542.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2022,2025,4,184,Yield,26,(MT/HA),2.03
2222000,"Oilseed, Soybean",KS,"Korea, South",2023,2025,11,4,Area Harvested,4,(1000 HA),68.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2023,2025,11,20,Beginning Stocks,8,(1000 MT),151.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2023,2025,11,7,Crush,8,(1000 MT),925.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2023,2025,11,125,Domestic Consumption,8,(1000 MT),1300.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2023,2025,11,176,Ending Stocks,8,(1000 MT),110.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2023,2025,11,88,Exports,8,(1000 MT),0.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2023,2025,11,161,Feed Waste Dom. Cons.,8,(1000 MT),55.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2023,2025,11,149,Food Use Dom. Cons.,8,(1000 MT),320.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2023,2025,11,57,Imports,8,(1000 MT),1118.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2023,2025,11,28,Production,8,(1000 MT),141.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2023,2025,11,178,Total Distribution,8,(1000 MT),1410.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2023,2025,11,86,Total Supply,8,(1000 MT),1410.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2023,2025,11,184,Yield,26,(MT/HA),2.07
2222000,"Oilseed, Soybean",KS,"Korea, South",2024,2025,11,4,Area Harvested,4,(1000 HA),74.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2024,2025,11,20,Beginning Stocks,8,(1000 MT),110.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2024,2025,11,7,Crush,8,(1000 MT),950.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2024,2025,11,125,Domestic Consumption,8,(1000 MT),1310.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2024,2025,11,176,Ending Stocks,8,(1000 MT),83.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2024,2025,11,88,Exports,8,(1000 MT),0.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2024,2025,11,161,Feed Waste Dom. Cons.,8,(1000 MT),45.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2024,2025,11,149,Food Use Dom. Cons.,8,(1000 MT),315.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2024,2025,11,57,Imports,8,(1000 MT),1128.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2024,2025,11,28,Production,8,(1000 MT),155.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2024,2025,11,178,Total Distribution,8,(1000 MT),1393.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2024,2025,11,86,Total Supply,8,(1000 MT),1393.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2024,2025,11,184,Yield,26,(MT/HA),2.09
2222000,"Oilseed, Soybean",KS,"Korea, South",2025,2026,3,4,Area Harvested,4,(1000 HA),74.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2025,2026,3,20,Beginning Stocks,8,(1000 MT),83.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2025,2026,3,7,Crush,8,(1000 MT),900.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2025,2026,3,125,Domestic Consumption,8,(1000 MT),1305.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2025,2026,3,176,Ending Stocks,8,(1000 MT),94.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2025,2026,3,88,Exports,8,(1000 MT),0.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2025,2026,3,161,Feed Waste Dom. Cons.,8,(1000 MT),45.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2025,2026,3,149,Food Use Dom. Cons.,8,(1000 MT),360.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2025,2026,3,57,Imports,8,(1000 MT),1160.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2025,2026,3,28,Production,8,(1000 MT),156.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2025,2026,3,178,Total Distribution,8,(1000 MT),1399.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2025,2026,3,86,Total Supply,8,(1000 MT),1399.0
2222000,"Oilseed, Soybean",KS,"Korea, South",2025,2026,3,184,Yield,26,(MT/HA),2.11
2222000,"Oilseed, Soybean",LE,Lebanon,2022,2025,4,4,Area Harvested,4,(1000 HA),0.0
2222000,"Oilseed, Soybean",LE,Lebanon,2022,2025,4,20,Beginning Stocks,8,(1000 MT),14.0
2222000,"Oilseed, Soybean",LE,Lebanon,2022,2025,4,7,Crush,8,(1000 MT),135.0
2222000,"Oilseed, Soybean",LE,Lebanon,2022,2025,4,125,Domestic Consumption,8,(1000 MT),135.0
2222000,"Oilseed, Soybean",LE,Lebanon,2022,2025,4,176,Ending Stocks,8,(1000 MT),15.0
2222000,"Oilseed, Soybean",LE,Lebanon,2022,2025,4,88,Exports,8,(1000 MT),0.0
2222000,"Oilseed, Soybean",LE,Lebanon,2022,2025,4,161,Feed Waste Dom. Cons.,8,(1000 MT),0.0
2222000,"Oilseed, Soybean",LE,Lebanon,2022,2025,4,149,Food Use Dom. Cons.,8,(1000 MT),0.0
2222000,"Oilseed, Soybean",LE,Lebanon,2022,2025,4,57,Imports,8,(1000 MT),136.0
2222000,"Oilseed, Soybean",LE,Lebanon,2022,2025,4,28,Production,8,(1000 MT),0.0
2222000,"Oilseed, Soybean",LE,Lebanon,2022,2025,4,178,Total Distribution,8,(1000 MT),150.0
2222000,"Oilseed, Soybean",LE,Lebanon,2022,2025,4,86,Total Supply,8,(1000 MT),150.0
2222000,"Oilseed, Soybean",LE,Lebanon,2022,2025,4,184,Yield,26,(MT/HA),0.0
2222000,"Oilseed, Soybean",LE,Lebanon,2023,2025,12,4,Area Harvested,4,(1000 HA),0.0
2222000,"Oilseed, Soybean",LE,Lebanon,2023,2025,12,20,Beginning Stocks,8,(1000 MT),15.0
2222000,"Oilseed, Soybean",LE,Lebanon,2023,2025,12,7,Crush,8,(1000 MT),135.0
2222000,"Oilseed, Soybean",LE,Lebanon,2023,2025,12,125,Domestic Consumption,8,(1000 MT),135.0
2222000,"Oilseed, Soybean",LE,Lebanon,2023,2025,12,176,Ending Stocks,8,(1000 MT),15.0
2222000,"Oilseed, Soybean",LE,Lebanon,2023,2025,12,88,Exports,8,(1000 MT),0.0
2222000,"Oilseed, Soybean",LE,Lebanon,2023,2025,12,161,Feed Waste Dom. Cons.,8,(1000 MT),0.0
2222000,"Oilseed, Soybean",LE,Lebanon,2023,2025,12,149,Food Use Dom. Cons.,8,(1000 MT),0.0
2222000,"Oilseed, Soybean",LE,Lebanon,2023,2025,12,57,Imports,8,(1000 MT),135.0
2222000,"Oilseed, Soybean",LE,Lebanon,2023,2025,12,28,Production,8,(1000 MT),0.0
2222000,"Oilseed, Soybean",LE,Lebanon,2023,2025,12,178,Total Distribution,8,(1000 MT),150.0
2222000,"Oilseed, Soybean",LE,Lebanon,2023,2025,12,86,Total Supply,8,(1000 MT),150.0
2222000,"Oilseed, Soybean",LE,Lebanon,2023,2025,12,184,Yield,26,(MT/HA),0.0
2222000,"Oilseed, Soybean",LE,Lebanon,2024,2025,12,4,Area Harvested,4,(1000 HA),0.0
2222000,"Oilseed, Soybean",LE,Lebanon,2024,2025,12,20,Beginning Stocks,8,(1000 MT),15.0
2222000,"Oilseed, Soybean",LE,Lebanon,2024,2025,12,7,Crush,8,(1000 MT),210.0
2222000,"Oilseed, Soybean",LE,Lebanon,2024,2025,12,125,Domestic Consumption,8,(1000 MT),210.0
2222000,"Oilseed, Soybean",LE,Lebanon,2024,2025,12,176,Ending Stocks,8,(1000 MT),25.0
2222000,"Oilseed, Soybean",LE,Lebanon,2024,2025,12,88,Exports,8,(1000 MT),0.0
2222000,"Oilseed, Soybean",LE,Lebanon,2024,2025,12,161,Feed Waste Dom. Cons.,8,(1000 MT),0.0
2222000,"Oilseed, Soybean",LE,Lebanon,2024,2025,12,149,Food Use Dom. Cons.,8,(1000 MT),0.0
2222000,"Oilseed, Soybean",LE,Lebanon,2024,2025,12,57,Imports,8,(1000 MT),220.0
2222000,"Oilseed, Soybean",LE,Lebanon,2024,2025,12,28,Production,8,(1000 MT),0.0
2222000,"Oilseed, Soybean",LE,Lebanon,2024,2025,12,178,Total Distribution,8,(1000 MT),235.0
2222000,"Oilseed, Soybean",LE,Lebanon,2024,2025,12,86,Total Supply,8,(1000 MT),235.0
2222000,"Oilseed, Soybean",LE,Lebanon,2024,2025,12,184,Yield,26,(MT/HA),0.0
2222000,"Oilseed, Soybean",LE,Lebanon,2025,2026,3,4,Area Harvested,4,(1000 HA),0.0
2222000,"Oilseed, Soybean",LE,Lebanon,2025,2026,3,20,Beginning Stocks,8,(1000 MT),25.0
2222000,"Oilseed, Soybean",LE,Lebanon,2025,2026,3,7,Crush,8,(1000 MT),200.0
2222000,"Oilseed, Soybean",LE,Lebanon,2025,2026,3,125,Domestic Consumption,8,(1000 MT),200.0
2222000,"Oilseed, Soybean",LE,Lebanon,2025,2026,3,176,Ending Stocks,8,(1000 MT),25.0
2222000,"Oilseed, Soybean",LE,Lebanon,2025,2026,3,88,Exports,8,(1000 MT),0.0
2222000,"Oilseed, Soybean",LE,Lebanon,2025,2026,3,161,Feed Waste Dom. Cons.,8,(1000 MT),0.0
2222000,"Oilseed, Soybean",LE,Lebanon,2025,2026,3,149,Food Use Dom. Cons.,8,(1000 MT),0.0
2222000,"Oilseed, Soybean",LE,Lebanon,2025,2026,3,57,Imports,8,(1000 MT),200.0
2222000,"Oilseed, Soybean",LE,Lebanon,2025,2026,3,28,Production,8,(1000 MT),0.0
2222000,"Oilseed, Soybean",LE,Lebanon,2025,2026,3,178,Total Distribution,8,(1000 MT),225.0
2222000,"Oilseed, Soybean",LE,Lebanon,2025,2026,3,86,Total Supply,8,(1000 MT),225.0
2222000,"Oilseed, Soybean",LE,Lebanon,2025,2026,3,184,Yield,26,(MT/HA),0.0
2222000,"Oilseed, Soybean",MY,Malaysia,2022,2025,4,4,Area Harvested,4,(1000 HA),0.0
2222000,"Oilseed, Soybean",MY,Malaysia,2022,2025,4,20,Beginning Stocks,8,(1000 MT),79.0
2222000,"Oilseed, Soybean",MY,Malaysia,2022,2025,4,7,Crush,8,(1000 MT),465.0
2222000,"Oilseed, Soybean",MY,Malaysia,2022,2025,4,125,Domestic Consumption,8,(1000 MT),665.0
2222000,"Oilseed, Soybean",MY,Malaysia,2022,2025,4,176,Ending Stocks,8,(1000 MT),89.0
2222000,"Oilseed, Soybean",MY,Malaysia,2022,2025,4,88,Exports,8,(1000 MT),9.0
2222000,"Oilseed, Soybean",MY,Malaysia,2022,2025,4,161,Feed Waste Dom. Cons.,8,(1000 MT),40.0
2222000,"Oilseed, Soybean",MY,Malaysia,2022,2025,4,149,Food Use Dom. Cons.,8,(1000 MT),160.0
2222000,"Oilseed, Soybean",MY,Malaysia,2022,2025,4,57,Imports,8,(1000 MT),684.0
2222000,"Oilseed, Soybean",MY,Malaysia,2022,2025,4,28,Production,8,(1000 MT),0.0
2222000,"Oilseed, Soybean",MY,Malaysia,2022,2025,4,178,Total Distribution,8,(1000 MT),763.0
2222000,"Oilseed, Soybean",MY,Malaysia,2022,2025,4,86,Total Supply,8,(1000 MT),763.0
2222000,"Oilseed, Soybean",MY,Malaysia,2022,2025,4,184,Yield,26,(MT/HA),0.0
2222000,"Oilseed, Soybean",MY,Malaysia,2023,2025,4,4,Area Harvested,4,(1000 HA),0.0
2222000,"Oilseed, Soybean",MY,Malaysia,2023,2025,4,20,Beginning Stocks,8,(1000 MT),89.0
2222000,"Oilseed, Soybean",MY,Malaysia,2023,2025,4,7,Crush,8,(1000 MT),485.0
2222000,"Oilseed, Soybean",MY,Malaysia,2023,2025,4,125,Domestic Consumption,8,(1000 MT),685.0
2222000,"Oilseed, Soybean",MY,Malaysia,2023,2025,4,176,Ending Stocks,8,(1000 MT),74.0
2222000,"Oilseed, Soybean",MY,Malaysia,2023,2025,4,88,Exports,8,(1000 MT),13.0
2222000,"Oilseed, Soybean",MY,Malaysia,2023,2025,4,161,Feed Waste Dom. Cons.,8,(1000 MT),40.0
2222000,"Oilseed, Soybean",MY,Malaysia,2023,2025,4,149,Food Use Dom. Cons.,8,(1000 MT),160.0
2222000,"Oilseed, Soybean",MY,Malaysia,2023,2025,4,57,Imports,8,(1000 MT),683.0
2222000,"Oilseed, Soybean",MY,Malaysia,2023,2025,4,28,Production,8,(1000 MT),0.0
2222000,"Oilseed, Soybean",MY,Malaysia,2023,2025,4,178,Total Distribution,8,(1000 MT),772.0
2222000,"Oilseed, Soybean",MY,Malaysia,2023,2025,4,86,Total Supply,8,(1000 MT),772.0
2222000,"Oilseed, Soybean",MY,Malaysia,2023,2025,4,184,Yield,26,(MT/HA),0.0
2222000,"Oilseed, Soybean",MY,Malaysia,2024,2025,12,4,Area Harvested,4,(1000 HA),0.0
2222000,"Oilseed, Soybean",MY,Malaysia,2024,2025,12,20,Beginning Stocks,8,(1000 MT),74.0
2222000,"Oilseed, Soybean",MY,Malaysia,2024,2025,12,7,Crush,8,(1000 MT),500.0
2222000,"Oilseed, Soybean",MY,Malaysia,2024,2025,12,125,Domestic Consumption,8,(1000 MT),710.0
2222000,"Oilseed, Soybean",MY,Malaysia,2024,2025,12,176,Ending Stocks,8,(1000 MT),81.0
2222000,"Oilseed, Soybean",MY,Malaysia,2024,2025,12,88,Exports,8,(1000 MT),10.0
2222000,"Oilseed, Soybean",MY,Malaysia,2024,2025,12,161,Feed Waste Dom. Cons.,8,(1000 MT),40.0
2222000,"Oilseed, Soybean",MY,Malaysia,2024,2025,12,149,Food Use Dom. Cons.,8,(1000 MT),170.0
2222000,"Oilseed, Soybean",MY,Malaysia,2024,2025,12,57,Imports,8,(1000 MT),727.0
2222000,"Oilseed, Soybean",MY,Malaysia,2024,2025,12,28,Production,8,(1000 MT),0.0
2222000,"Oilseed, Soybean",MY,Malaysia,2024,2025,12,178,Total Distribution,8,(1000 MT),801.0
2222000,"Oilseed, Soybean",MY,Malaysia,2024,2025,12,86,Total Supply,8,(1000 MT),801.0
2222000,"Oilseed, Soybean",MY,Malaysia,2024,2025,12,184,Yield,26,(MT/HA),0.0
2222000,"Oilseed, Soybean",MY,Malaysia,2025,2026,3,4,Area Harvested,4,(1000 HA),0.0
2222000,"Oilseed, Soybean",MY,Malaysia,2025,2026,3,20,Beginning Stocks,8,(1000 MT),81.0
2222000,"Oilseed, Soybean",MY,Malaysia,2025,2026,3,7,Crush,8,(1000 MT),525.0
2222000,"Oilseed, Soybean",MY,Malaysia,2025,2026,3,125,Domestic Consumption,8,(1000 MT),745.0
2222000,"Oilseed, Soybean",MY,Malaysia,2025,2026,3,176,Ending Stocks,8,(1000 MT),96.0
2222000,"Oilseed, Soybean",MY,Malaysia,2025,2026,3,88,Exports,8,(1000 MT),15.0
2222000,"Oilseed, Soybean",MY,Malaysia,2025,2026,3,161,Feed Waste Dom. Cons.,8,(1000 MT),40.0
2222000,"Oilseed, Soybean",MY,Malaysia,2025,2026,3,149,Food Use Dom. Cons.,8,(1000 MT),180.0
2222000,"Oilseed, Soybean",MY,Malaysia,2025,2026,3,57,Imports,8,(1000 MT),775.0
2222000,"Oilseed, Soybean",MY,Malaysia,2025,2026,3,28,Production,8,(1000 MT),0.0
2222000,"Oilseed, Soybean",MY,Malaysia,2025,2026,3,178,Total Distribution,8,(1000 MT),856.0
2222000,"Oilseed, Soybean",MY,Malaysia,2025,2026,3,86,Total Supply,8,(1000 MT),856.0
2222000,"Oilseed, Soybean",MY,Malaysia,2025,2026,3,184,Yield,26,(MT/HA),0.0
2222000,"Oilseed, Soybean",MX,Mexico,2022,2025,4,4,Area Harvested,4,(1000 HA),115.0
2222000,"Oilseed, Soybean",MX,Mexico,2022,2025,4,20,Beginning Stocks,8,(1000 MT),648.0
2222000,"Oilseed, Soybean",MX,Mexico,2022,2025,4,7,Crush,8,(1000 MT),6650.0
